Fri Mar 27 12:05:01 PDT 2020 - start
* # of countries 175
62/176 - United Arab Emirates - last value from 2020-3-26 with 333 cases, 2 deaths, 52 recovered, 279 active cases.
63/176 - Lithuania - last value from 2020-3-26 with 299 cases, 4 deaths, 1 recovered, 294 active cases.
64/176 - Armenia - last value from 2020-3-26 with 290 cases, 1 deaths, 18 recovered, 271 active cases.
65/176 - New Zealand - last value from 2020-3-26 with 283 cases, 0 deaths, 27 recovered, 256 active cases.
66/176 - Morocco - last value from 2020-3-26 with 275 cases, 11 deaths, 8 recovered, 256 active cases.
67/176 - Bulgaria - last value from 2020-3-26 with 264 cases, 3 deaths, 8 recovered, 253 active cases.
68/176 - Hungary - last value from 2020-3-26 with 261 cases, 10 deaths, 28 recovered, 223 active cases.
69/176 - Taiwan* - last value from 2020-3-26 with 252 cases, 2 deaths, 29 recovered, 221 active cases.
70/176 - Latvia - last value from 2020-3-26 with 244 cases, 0 deaths, 1 recovered, 243 active cases.
71/176 - Costa Rica - last value from 2020-3-26 with 231 cases, 2 deaths, 2 recovered, 227 active cases.
72/176 - Slovakia - last value from 2020-3-26 with 226 cases, 0 deaths, 2 recovered, 224 active cases.
73/176 - Andorra - last value from 2020-3-26 with 224 cases, 3 deaths, 1 recovered, 220 active cases.
74/176 - Uruguay - last value from 2020-3-26 with 217 cases, 0 deaths, 0 recovered, 217 active cases.
75/176 - Jordan - last value from 2020-3-26 with 212 cases, 0 deaths, 1 recovered, 211 active cases.
76/176 - Kuwait - last value from 2020-3-26 with 208 cases, 0 deaths, 49 recovered, 159 active cases.
77/176 - San Marino - last value from 2020-3-26 with 208 cases, 21 deaths, 4 recovered, 183 active cases.
78/176 - North Macedonia - last value from 2020-3-26 with 201 cases, 3 deaths, 3 recovered, 195 active cases.
79/176 - Tunisia - last value from 2020-3-26 with 197 cases, 6 deaths, 2 recovered, 189 active cases.
80/176 - Ukraine - last value from 2020-3-26 with 196 cases, 5 deaths, 1 recovered, 190 active cases.
81/176 - Bosnia and Herzegovina - last value from 2020-3-26 with 191 cases, 3 deaths, 2 recovered, 186 active cases.
82/176 - Moldova - last value from 2020-3-26 with 177 cases, 1 deaths, 2 recovered, 174 active cases.
83/176 - Albania - last value from 2020-3-26 with 174 cases, 6 deaths, 17 recovered, 151 active cases.
84/176 - Vietnam - last value from 2020-3-26 with 153 cases, 0 deaths, 20 recovered, 133 active cases.
85/176 - Burkina Faso - last value from 2020-3-26 with 152 cases, 7 deaths, 10 recovered, 135 active cases.
86/176 - Cyprus - last value from 2020-3-26 with 146 cases, 3 deaths, 4 recovered, 139 active cases.
87/176 - Malta - last value from 2020-3-26 with 134 cases, 0 deaths, 2 recovered, 132 active cases.
88/176 - Ghana - last value from 2020-3-26 with 132 cases, 4 deaths, 1 recovered, 127 active cases.
89/176 - Azerbaijan - last value from 2020-3-26 with 122 cases, 3 deaths, 15 recovered, 104 active cases.
90/176 - Brunei - last value from 2020-3-26 with 114 cases, 0 deaths, 5 recovered, 109 active cases.
91/176 - Kazakhstan - last value from 2020-3-26 with 111 cases, 1 deaths, 2 recovered, 108 active cases.
92/176 - Oman - last value from 2020-3-26 with 109 cases, 0 deaths, 23 recovered, 86 active cases.
93/176 - Venezuela - last value from 2020-3-26 with 107 cases, 0 deaths, 15 recovered, 92 active cases.
94/176 - Sri Lanka - last value from 2020-3-26 with 106 cases, 0 deaths, 7 recovered, 99 active cases.
95/176 - Senegal - last value from 2020-3-26 with 105 cases, 0 deaths, 9 recovered, 96 active cases.
96/176 - Cambodia - last value from 2020-3-26 with 96 cases, 0 deaths, 10 recovered, 86 active cases.
97/176 - Cote d'Ivoire - last value from 2020-3-26 with 96 cases, 0 deaths, 3 recovered, 93 active cases.
98/176 - Afghanistan - last value from 2020-3-26 with 94 cases, 4 deaths, 2 recovered, 88 active cases.
