Tue Mar 31 18:05:01 PDT 2020 - start
* # of countries 180
62/181 - Ukraine - last value from 2020-3-31 with 645 cases, 17 deaths, 10 recovered, 618 active cases.
63/181 - Morocco - last value from 2020-3-31 with 617 cases, 36 deaths, 24 recovered, 557 active cases.
64/181 - Bahrain - last value from 2020-3-31 with 567 cases, 4 deaths, 295 recovered, 268 active cases.
65/181 - Lithuania - last value from 2020-3-31 with 537 cases, 8 deaths, 7 recovered, 522 active cases.
66/181 - Armenia - last value from 2020-3-31 with 532 cases, 3 deaths, 30 recovered, 499 active cases.
67/181 - Hungary - last value from 2020-3-31 with 492 cases, 16 deaths, 37 recovered, 439 active cases.
68/181 - Lebanon - last value from 2020-3-31 with 470 cases, 12 deaths, 37 recovered, 421 active cases.
69/181 - Bosnia and Herzegovina - last value from 2020-3-31 with 420 cases, 13 deaths, 17 recovered, 390 active cases.
70/181 - Bulgaria - last value from 2020-3-31 with 399 cases, 8 deaths, 17 recovered, 374 active cases.
71/181 - Latvia - last value from 2020-3-31 with 398 cases, 0 deaths, 1 recovered, 397 active cases.
72/181 - Tunisia - last value from 2020-3-31 with 394 cases, 10 deaths, 3 recovered, 381 active cases.
73/181 - Andorra - last value from 2020-3-31 with 376 cases, 12 deaths, 10 recovered, 354 active cases.
74/181 - Slovakia - last value from 2020-3-31 with 363 cases, 0 deaths, 3 recovered, 360 active cases.
75/181 - Moldova - last value from 2020-3-31 with 353 cases, 4 deaths, 18 recovered, 331 active cases.
76/181 - Costa Rica - last value from 2020-3-31 with 347 cases, 2 deaths, 4 recovered, 341 active cases.
77/181 - Kazakhstan - last value from 2020-3-31 with 343 cases, 2 deaths, 24 recovered, 317 active cases.
78/181 - Uruguay - last value from 2020-3-31 with 338 cases, 1 deaths, 41 recovered, 296 active cases.
79/181 - North Macedonia - last value from 2020-3-31 with 329 cases, 9 deaths, 12 recovered, 308 active cases.
80/181 - Taiwan* - last value from 2020-3-31 with 322 cases, 5 deaths, 39 recovered, 278 active cases.
81/181 - Azerbaijan - last value from 2020-3-31 with 298 cases, 5 deaths, 26 recovered, 267 active cases.
82/181 - Kuwait - last value from 2020-3-31 with 289 cases, 0 deaths, 73 recovered, 216 active cases.
83/181 - Jordan - last value from 2020-3-31 with 274 cases, 5 deaths, 30 recovered, 239 active cases.
84/181 - Cyprus - last value from 2020-3-31 with 262 cases, 8 deaths, 23 recovered, 231 active cases.
85/181 - Burkina Faso - last value from 2020-3-31 with 261 cases, 14 deaths, 32 recovered, 215 active cases.
86/181 - Albania - last value from 2020-3-31 with 243 cases, 15 deaths, 52 recovered, 176 active cases.
87/181 - San Marino - last value from 2020-3-31 with 236 cases, 26 deaths, 13 recovered, 197 active cases.
88/181 - Vietnam - last value from 2020-3-31 with 212 cases, 0 deaths, 58 recovered, 154 active cases.
89/181 - Cameroon - last value from 2020-3-31 with 193 cases, 6 deaths, 5 recovered, 182 active cases.
90/181 - Oman - last value from 2020-3-31 with 192 cases, 1 deaths, 34 recovered, 157 active cases.
91/181 - Cuba - last value from 2020-3-31 with 186 cases, 6 deaths, 8 recovered, 172 active cases.
92/181 - Cote d'Ivoire - last value from 2020-3-31 with 179 cases, 1 deaths, 7 recovered, 171 active cases.
93/181 - Senegal - last value from 2020-3-31 with 175 cases, 0 deaths, 40 recovered, 135 active cases.
94/181 - Afghanistan - last value from 2020-3-31 with 174 cases, 4 deaths, 5 recovered, 165 active cases.
95/181 - Uzbekistan - last value from 2020-3-31 with 172 cases, 2 deaths, 7 recovered, 163 active cases.
96/181 - Malta - last value from 2020-3-31 with 169 cases, 0 deaths, 2 recovered, 167 active cases.
97/181 - Ghana - last value from 2020-3-31 with 161 cases, 5 deaths, 31 recovered, 125 active cases.
98/181 - Belarus - last value from 2020-3-31 with 152 cases, 1 deaths, 47 recovered, 104 active cases.
99/181 - Mauritius - last value from 2020-3-31 with 143 cases, 5 deaths, 0 recovered, 138 active cases.
