Sun Mar 29 12:05:01 PDT 2020 - start
* # of countries 177
62/178 - New Zealand - last value from 2020-3-28 with 451 cases, 0 deaths, 50 recovered, 401 active cases.
63/178 - Lebanon - last value from 2020-3-28 with 412 cases, 8 deaths, 30 recovered, 374 active cases.
64/178 - Armenia - last value from 2020-3-28 with 407 cases, 1 deaths, 30 recovered, 376 active cases.
65/178 - Morocco - last value from 2020-3-28 with 402 cases, 25 deaths, 11 recovered, 366 active cases.
66/178 - Lithuania - last value from 2020-3-28 with 394 cases, 7 deaths, 1 recovered, 386 active cases.
67/178 - Ukraine - last value from 2020-3-28 with 356 cases, 9 deaths, 5 recovered, 342 active cases.
68/178 - Hungary - last value from 2020-3-28 with 343 cases, 11 deaths, 34 recovered, 298 active cases.
69/178 - Bulgaria - last value from 2020-3-28 with 331 cases, 7 deaths, 11 recovered, 313 active cases.
70/178 - Andorra - last value from 2020-3-28 with 308 cases, 3 deaths, 1 recovered, 304 active cases.
71/178 - Latvia - last value from 2020-3-28 with 305 cases, 0 deaths, 1 recovered, 304 active cases.
72/178 - Costa Rica - last value from 2020-3-28 with 295 cases, 2 deaths, 3 recovered, 290 active cases.
73/178 - Slovakia - last value from 2020-3-28 with 292 cases, 0 deaths, 2 recovered, 290 active cases.
74/178 - Taiwan* - last value from 2020-3-28 with 283 cases, 2 deaths, 30 recovered, 251 active cases.
75/178 - Tunisia - last value from 2020-3-28 with 278 cases, 8 deaths, 2 recovered, 268 active cases.
76/178 - Uruguay - last value from 2020-3-28 with 274 cases, 0 deaths, 0 recovered, 274 active cases.
77/178 - Bosnia and Herzegovina - last value from 2020-3-28 with 258 cases, 5 deaths, 5 recovered, 248 active cases.
78/178 - Jordan - last value from 2020-3-28 with 246 cases, 1 deaths, 18 recovered, 227 active cases.
79/178 - North Macedonia - last value from 2020-3-28 with 241 cases, 4 deaths, 3 recovered, 234 active cases.
80/178 - Kuwait - last value from 2020-3-28 with 235 cases, 0 deaths, 64 recovered, 171 active cases.
81/178 - Moldova - last value from 2020-3-28 with 231 cases, 2 deaths, 2 recovered, 227 active cases.
82/178 - Kazakhstan - last value from 2020-3-28 with 228 cases, 1 deaths, 16 recovered, 211 active cases.
83/178 - San Marino - last value from 2020-3-28 with 224 cases, 22 deaths, 6 recovered, 196 active cases.
84/178 - Burkina Faso - last value from 2020-3-28 with 207 cases, 11 deaths, 21 recovered, 175 active cases.
85/178 - Albania - last value from 2020-3-28 with 197 cases, 10 deaths, 31 recovered, 156 active cases.
86/178 - Azerbaijan - last value from 2020-3-28 with 182 cases, 4 deaths, 15 recovered, 163 active cases.
87/178 - Cyprus - last value from 2020-3-28 with 179 cases, 5 deaths, 15 recovered, 159 active cases.
88/178 - Vietnam - last value from 2020-3-28 with 174 cases, 0 deaths, 21 recovered, 153 active cases.
89/178 - Oman - last value from 2020-3-28 with 152 cases, 0 deaths, 23 recovered, 129 active cases.
90/178 - Malta - last value from 2020-3-28 with 149 cases, 0 deaths, 2 recovered, 147 active cases.
91/178 - Ghana - last value from 2020-3-28 with 141 cases, 5 deaths, 2 recovered, 134 active cases.
92/178 - Senegal - last value from 2020-3-28 with 130 cases, 0 deaths, 18 recovered, 112 active cases.
93/178 - Brunei - last value from 2020-3-28 with 120 cases, 1 deaths, 25 recovered, 94 active cases.
94/178 - Cuba - last value from 2020-3-28 with 119 cases, 3 deaths, 4 recovered, 112 active cases.
95/178 - Venezuela - last value from 2020-3-28 with 119 cases, 2 deaths, 39 recovered, 78 active cases.
96/178 - Sri Lanka - last value from 2020-3-28 with 113 cases, 1 deaths, 9 recovered, 103 active cases.
97/178 - Afghanistan - last value from 2020-3-28 with 110 cases, 4 deaths, 2 recovered, 104 active cases.
98/178 - Uzbekistan - last value from 2020-3-28 with 104 cases, 2 deaths, 5 recovered, 97 active cases.
99/178 - Mauritius - last value from 2020-3-28 with 102 cases, 2 deaths, 0 recovered, 100 active cases.
100/178 - Cote d'Ivoire - last value from 2020-3-28 with 101 cases, 0 deaths, 3 recovered, 98 active cases.
101/178 - Cambodia - last value from 2020-3-28 with 99 cases, 0 deaths, 13 recovered, 86 active cases.
102/178 - West Bank and Gaza - last value from 2020-3-28 with 98 cases, 1 deaths, 18 recovered, 79 active cases.
103/178 - Honduras - last value from 2020-3-28 with 95 cases, 1 deaths, 3 recovered, 91 active cases.
104/178 - Belarus - last value from 2020-3-28 with 94 cases, 0 deaths, 32 recovered, 62 active cases.
105/178 - Cameroon - last value from 2020-3-28 with 91 cases, 2 deaths, 2 recovered, 87 active cases.
106/178 - Kosovo - last value from 2020-3-28 with 91 cases, 1 deaths, 1 recovered, 89 active cases.
107/178 - Georgia - last value from 2020-3-28 with 90 cases, 0 deaths, 14 recovered, 76 active cases.
108/178 - Nigeria - last value from 2020-3-28 with 89 cases, 1 deaths, 3 recovered, 85 active cases.
109/178 - Montenegro - last value from 2020-3-28 with 84 cases, 1 deaths, 0 recovered, 83 active cases.
110/178 - Bolivia - last value from 2020-3-28 with 74 cases, 0 deaths, 0 recovered, 74 active cases.
111/178 - Trinidad and Tobago - last value from 2020-3-28 with 74 cases, 3 deaths, 1 recovered, 70 active cases.
112/178 - Congo (Kinshasa) - last value from 2020-3-28 with 65 cases, 6 deaths, 2 recovered, 57 active cases.
113/178 - Rwanda - last value from 2020-3-28 with 60 cases, 0 deaths, 0 recovered, 60 active cases.
114/178 - Kyrgyzstan - last value from 2020-3-28 with 58 cases, 0 deaths, 0 recovered, 58 active cases.
115/178 - Liechtenstein - last value from 2020-3-28 with 56 cases, 0 deaths, 0 recovered, 56 active cases.
116/178 - Paraguay - last value from 2020-3-28 with 56 cases, 3 deaths, 1 recovered, 52 active cases.
117/178 - Bangladesh - last value from 2020-3-28 with 48 cases, 5 deaths, 15 recovered, 28 active cases.
118/178 - Monaco - last value from 2020-3-28 with 42 cases, 0 deaths, 1 recovered, 41 active cases.
119/178 - Kenya - last value from 2020-3-28 with 38 cases, 1 deaths, 1 recovered, 36 active cases.
120/178 - Guatemala - last value from 2020-3-28 with 34 cases, 1 deaths, 10 recovered, 23 active cases.
121/178 - Jamaica - last value from 2020-3-28 with 30 cases, 1 deaths, 2 recovered, 27 active cases.
122/178 - Uganda - last value from 2020-3-28 with 30 cases, 0 deaths, 0 recovered, 30 active cases.
123/178 - Zambia - last value from 2020-3-28 with 28 cases, 0 deaths, 0 recovered, 28 active cases.
124/178 - Barbados - last value from 2020-3-28 with 26 cases, 0 deaths, 0 recovered, 26 active cases.
125/178 - Madagascar - last value from 2020-3-28 with 26 cases, 0 deaths, 0 recovered, 26 active cases.
126/178 - Togo - last value from 2020-3-28 with 25 cases, 1 deaths, 1 recovered, 23 active cases.
127/178 - El Salvador - last value from 2020-3-28 with 19 cases, 0 deaths, 0 recovered, 19 active cases.
128/178 - Mali - last value from 2020-3-28 with 18 cases, 0 deaths, 0 recovered, 18 active cases.
129/178 - Ethiopia - last value from 2020-3-28 with 16 cases, 0 deaths, 1 recovered, 15 active cases.
130/178 - Maldives - last value from 2020-3-28 with 16 cases, 0 deaths, 9 recovered, 7 active cases.
131/178 - Djibouti - last value from 2020-3-28 with 14 cases, 0 deaths, 0 recovered, 14 active cases.
132/178 - Tanzania - last value from 2020-3-28 with 14 cases, 0 deaths, 1 recovered, 13 active cases.
133/178 - Equatorial Guinea - last value from 2020-3-28 with 12 cases, 0 deaths, 0 recovered, 12 active cases.
134/178 - Mongolia - last value from 2020-3-28 with 12 cases, 0 deaths, 0 recovered, 12 active cases.
135/178 - Dominica - last value from 2020-3-28 with 11 cases, 0 deaths, 0 recovered, 11 active cases.
136/178 - Bahamas - last value from 2020-3-28 with 10 cases, 0 deaths, 1 recovered, 9 active cases.
137/178 - Niger - last value from 2020-3-28 with 10 cases, 1 deaths, 0 recovered, 9 active cases.
138/178 - Eswatini - last value from 2020-3-28 with 9 cases, 0 deaths, 0 recovered, 9 active cases.
139/178 - Guinea - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
140/178 - Guyana - last value from 2020-3-28 with 8 cases, 1 deaths, 0 recovered, 7 active cases.
141/178 - Haiti - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
142/178 - Namibia - last value from 2020-3-28 with 8 cases, 0 deaths, 2 recovered, 6 active cases.
143/178 - Seychelles - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
144/178 - Suriname - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
145/178 - Mozambique - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
146/178 - Laos - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
147/178 - Burma - last value from 2020-3-28 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
148/178 - Antigua and Barbuda - last value from 2020-3-28 with 7 cases, 0 deaths, 0 recovered, 7 active cases.
149/178 - Gabon - last value from 2020-3-28 with 7 cases, 1 deaths, 0 recovered, 6 active cases.
150/178 - Zimbabwe - last value from 2020-3-28 with 7 cases, 1 deaths, 0 recovered, 6 active cases.
151/178 - Grenada - last value from 2020-3-28 with 7 cases, 0 deaths, 0 recovered, 7 active cases.
152/178 - Benin - last value from 2020-3-28 with 6 cases, 0 deaths, 0 recovered, 6 active cases.
153/178 - Eritrea - last value from 2020-3-28 with 6 cases, 0 deaths, 0 recovered, 6 active cases.
154/178 - Holy See - last value from 2020-3-28 with 6 cases, 0 deaths, 0 recovered, 6 active cases.
155/178 - Angola - last value from 2020-3-28 with 5 cases, 0 deaths, 0 recovered, 5 active cases.
156/178 - Cabo Verde - last value from 2020-3-28 with 5 cases, 1 deaths, 0 recovered, 4 active cases.
157/178 - Fiji - last value from 2020-3-28 with 5 cases, 0 deaths, 0 recovered, 5 active cases.
158/178 - Mauritania - last value from 2020-3-28 with 5 cases, 0 deaths, 0 recovered, 5 active cases.
159/178 - Nepal - last value from 2020-3-28 with 5 cases, 0 deaths, 1 recovered, 4 active cases.
160/178 - Sudan - last value from 2020-3-28 with 5 cases, 1 deaths, 0 recovered, 4 active cases.
161/178 - Syria - last value from 2020-3-28 with 5 cases, 0 deaths, 0 recovered, 5 active cases.
162/178 - Congo (Brazzaville) - last value from 2020-3-28 with 4 cases, 0 deaths, 0 recovered, 4 active cases.
163/178 - Nicaragua - last value from 2020-3-28 with 4 cases, 1 deaths, 0 recovered, 3 active cases.
164/178 - Bhutan - last value from 2020-3-28 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
165/178 - Central African Republic - last value from 2020-3-28 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
166/178 - Chad - last value from 2020-3-28 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
167/178 - Gambia - last value from 2020-3-28 with 3 cases, 1 deaths, 0 recovered, 2 active cases.
168/178 - Liberia - last value from 2020-3-28 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
169/178 - Saint Lucia - last value from 2020-3-28 with 3 cases, 0 deaths, 1 recovered, 2 active cases.
170/178 - Somalia - last value from 2020-3-28 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
171/178 - Libya - last value from 2020-3-28 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
172/178 - Belize - last value from 2020-3-28 with 2 cases, 0 deaths, 0 recovered, 2 active cases.
173/178 - Guinea-Bissau - last value from 2020-3-28 with 2 cases, 0 deaths, 0 recovered, 2 active cases.
174/178 - Saint Kitts and Nevis - last value from 2020-3-28 with 2 cases, 0 deaths, 0 recovered, 2 active cases.
175/178 - MS Zaandam - last value from 2020-3-28 with 2 cases, 0 deaths, 0 recovered, 2 active cases.
176/178 - Papua New Guinea - last value from 2020-3-28 with 1 cases, 0 deaths, 0 recovered, 1 active cases.
177/178 - Saint Vincent and the Grenadines - last value from 2020-3-28 with 1 cases, 0 deaths, 1 recovered, 0 active cases.
178/178 - Timor-Leste - last value from 2020-3-28 with 1 cases, 0 deaths, 0 recovered, 1 active cases.
Generating plots done!
Sun Mar 29 12:07:57 PDT 2020 - end
